"day","CH_bioenergy_capacity","CH_solar_capacity","CH_wind_onshore_capacity","DE_bioenergy_capacity","DE_geothermal_capacity","DE_solar_capacity","DE_wind_capacity","DE_wind_offshore_capacity","DE_wind_onshore_capacity","DK_solar_capacity","DK_wind_capacity","DK_wind_offshore_capacity","DK_wind_onshore_capacity","FR_bioenergy_capacity","FR_geothermal_capacity","FR_hydro_capacity","FR_marine_capacity","FR_solar_capacity","FR_wind_onshore_capacity","GB.GBN_bioenergy_capacity","GB.GBN_hydro_capacity","GB.GBN_marine_capacity","GB.GBN_solar_capacity","GB.GBN_wind_capacity","GB.GBN_wind_offshore_capacity","GB.GBN_wind_onshore_capacity","GB.NIR_bioenergy_capacity","GB.NIR_solar_capacity","GB.NIR_wind_onshore_capacity","GB.UKM_bioenergy_capacity","GB.UKM_hydro_capacity","GB.UKM_marine_capacity","GB.UKM_solar_capacity","GB.UKM_wind_capacity","GB.UKM_wind_offshore_capacity","GB.UKM_wind_onshore_capacity","SE_wind_capacity","SE_wind_offshore_capacity","SE_wind_onshore_capacity"
"1902-01-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-02-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-03-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-04-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-05-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-06-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
